"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 25 13:00:09 UTC 2025","Thu Dec 25 13:00:09 UTC 2025","12","accounting.tests","test_models","TestAccountingSignalsWithOffer","","","test_signal_cancellation_for_invoice_with_offer_only","Test: Gegenbuchung für Invoice mit Offer"
"passed","Thu Dec 25 12:58:47 UTC 2025","Thu Dec 25 12:58:47 UTC 2025","2","customers.tests","test_models","TestDiscountCodeStatus","","","test_use_code_sets_timestamp","Test: use_code() setzt korrekten Zeitstempel"
"passed","Thu Dec 25 12:59:05 UTC 2025","Thu Dec 25 12:59:05 UTC 2025","4","customers.tests","test_models","TestComplexScenarios","","","test_discount_code_lifecycle_full","Test: Vollständiger Lebenszeyklus eines Discount Codes"
"passed","Thu Dec 25 12:59:05 UTC 2025","Thu Dec 25 12:59:05 UTC 2025","1","customers.tests","test_services","TestAddressGeocoder","","","test_geocode_with_none_address","Test: geocode() mit None-Adresse"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestSimpleText","","","test_icon_without_color","Test: icon() ohne Farbe"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_pdf_service","TestTemplateRenderer","","","test_render_returns_html","Test: render() gibt HTML zurück"
"passed","Thu Dec 25 12:56:44 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","0","invoices.tests","test_models","TestCourseIdGenerator","","","test_generate_format","Test: Format ist KU-XX-XXXXXX"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","accounting.tests","test_models","TestAccountingEntryModel","","","test_entry_with_notes","Test: Entry mit Notizen"
"passed","Thu Dec 25 12:56:44 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","0","invoices.tests","test_models","TestTaxCalculator","","","test_calculate_tax_high_tax_rate","Test: Höhere Steuersätze (z.B. 25%)"
"passed","Thu Dec 25 12:58:15 UTC 2025","Thu Dec 25 12:58:19 UTC 2025","4284","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_code_unique","Test: Code muss unique sein"
"passed","Thu Dec 25 12:58:24 UTC 2025","Thu Dec 25 12:58:24 UTC 2025","1","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_timestamps_set","Test: Timestamps werden automatisch gesetzt"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestPdfService","","","test_generate_and_save_handles_storage_error","Test: generate_and_save() handled Storage-Error"
"passed","Thu Dec 25 12:59:53 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","4375","customers.tests","test_services","TestServicesEdgeCases","","","test_formatter_with_decimal_percentages","Test: Formatter mit Dezimal-Prozentsätzen"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","2","bewegungsradius.tests","test_email_base","TestEmailServiceIntegration","","","test_bulk_workflow_with_mixed_results","Bulk Workflow mit Mix aus Success und Errors"
"passed","Thu Dec 25 12:55:50 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","2","courses.tests","test_models","TestLocationModel","","","test_location_get_full_address","Test: get_full_address() kombiniert Adresse"
"passed","Thu Dec 25 12:55:21 UTC 2025","Thu Dec 25 12:55:21 UTC 2025","5","courses.tests","test_course_emails","TestCourseStartEmailService","","","test_send_course_start_email","Test: send_course_start_email versendet an alle Teilnehmer"
"passed","Thu Dec 25 12:58:48 UTC 2025","Thu Dec 25 12:58:52 UTC 2025","4030","customers.tests","test_models","TestCustomerIntegration","","","test_customer_with_discount_codes","Test: Customer mit mehreren Rabattcodes"
"passed","Thu Dec 25 12:55:59 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","2987","courses.tests","test_models","TestCourseParticipants","","","test_course_is_full_inperson_false","Test: is_full_inperson False wenn nicht voll"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","24","courses.tests","test_services","TestCeleryTaskManager","","","test_get_task_name_online_course","Test: get_task_name() für Online-Kurs (kein Location)"
"passed","Thu Dec 25 12:56:00 UTC 2025","Thu Dec 25 12:56:01 UTC 2025","1002","courses.tests","test_services","TestLocationGeocoder","","","test_geocode_service_error","Test: Geocoding mit Service Error"
"passed","Thu Dec 25 12:55:50 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","25","courses.tests","test_models","TestCourseMethods","","","test_course_deactivate_if_expired_already_inactive","Test: deactivate_if_expired() für bereits inaktive Kurse"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","3","offers.tests","test_models","TestOfferTaxCalculation","","","test_total_amount_decimal_precision","Test: total_amount hat 0.01€ Genauigkeit"
"passed","Thu Dec 25 12:55:50 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","24","courses.tests","test_models","TestCourseMethods","","","test_course_deactivate_if_expired_future_date","Test: deactivate_if_expired() ändert nichts für zukünftige Kurse"
"passed","Thu Dec 25 12:57:04 UTC 2025","Thu Dec 25 12:57:04 UTC 2025","2","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_amount_prefers_course","Test: Course wird ZUERST versucht, dann Offer"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestBadgeStyle","","","test_badge_success","Test: Success Badge"
"passed","Thu Dec 25 12:58:11 UTC 2025","Thu Dec 25 12:58:11 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_creation","Test: Discount Code wird erstellt"
"passed","Thu Dec 25 12:57:45 UTC 2025","Thu Dec 25 12:57:48 UTC 2025","3253","invoices.tests","test_models","TestInvoiceIntegration","","","test_multiple_invoices_sequence","Test: Mehrere Rechnungen bekommen aufsteigende Nummern"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","1","courses.tests","test_services","TestCourseHolidayCalculator","","","test_is_holiday_false","Test: is_holiday() False für Normalarbeitstag"
"passed","Thu Dec 25 12:56:42 UTC 2025","Thu Dec 25 12:56:46 UTC 2025","3597","invoices.tests","test_models","TestInvoiceNumberGenerator","","","test_generate_with_invalid_last_number_format","Test: Wenn letzte Invoice ungültiges Format hat"
"passed","Thu Dec 25 12:59:06 UTC 2025","Thu Dec 25 12:59:07 UTC 2025","1002","customers.tests","test_services","TestAddressGeocoder","","","test_geocode_with_timeout","Test: geocode() bei Timeout"
"passed","Thu Dec 25 12:58:03 UTC 2025","Thu Dec 25 12:58:07 UTC 2025","4006","customers.tests","test_models","TestCustomerModel","","","test_customer_country_default_deutschland","Test: Land ist default Deutschland"
"passed","Thu Dec 25 12:55:58 UTC 2025","Thu Dec 25 12:55:59 UTC 2025","1002","courses.tests","test_services","TestLocationGeocoder","","","test_geocode_with_valid_address","Test: Geocoding mit gültiger Adresse"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestPdfServiceFactory","","","test_factory_creates_service","Test: Factory erstellt PdfService"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestIconBadge","","","test_warning_badge","Test: Warning Badge"
"passed","Thu Dec 25 12:59:46 UTC 2025","Thu Dec 25 12:59:48 UTC 2025","2049","customers.tests","test_services","TestCustomerServicesIntegration","","","test_discount_formatting_for_display","Test: Rabatt-Formatierung für UI-Display"
"passed","Thu Dec 25 12:59:14 UTC 2025","Thu Dec 25 12:59:14 UTC 2025","2","customers.tests","test_services","TestDiscountCodeValidator","","","test_validate_cancelled_code","Test: validate() mit storniertem Code"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","3","offers.tests","test_models","TestOfferTaxCalculation","","","test_tax_amount_zero_tax_rate","Test: tax_amount bei 0% Steuersatz"
"passed","Thu Dec 25 12:57:57 UTC 2025","Thu Dec 25 12:58:01 UTC 2025","4322","customers.tests","test_models","TestCustomerModel","","","test_customer_coordinates_optional","Test: Koordinaten sind optional"
"passed","Thu Dec 25 12:59:23 UTC 2025","Thu Dec 25 12:59:23 UTC 2025","37","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_code_format","Test: generate() erstellt korrektes Format - FIXED: Use Rückbildung with Umlaut"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_link_default_info","Test: link() mit default info color"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","4","offers.tests","test_models","TestZPPCertificationModel","","","test_zpp_certification_ordering","Test: ZPP Certifications nach valid_until absteigend"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestAdminStylesIntegration","","","test_status_indicator_variants","Test: StatusIndicator hat alle 3 Varianten"
"passed","Thu Dec 25 12:55:56 UTC 2025","Thu Dec 25 12:55:56 UTC 2025","6","courses.tests","test_models","TestCourseSignalsAndCelery","","","test_course_save_calls_celery_task_manager","Test: Course.save() ruft CeleryTaskManager auf"
"passed","Thu Dec 25 12:55:50 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","1","courses.tests","test_models","TestCourseMethods","","","test_course_get_holidays_in_range","Test: get_holidays_in_range() ruft Service auf"
"passed","Thu Dec 25 12:59:44 UTC 2025","Thu Dec 25 12:59:44 UTC 2025","1","customers.tests","test_services","TestDiscountCodeFormatter","","","test_format_full_info_structure","Test: format_full_info() hat korrektes Format"
"passed","Thu Dec 25 12:59:25 UTC 2025","Thu Dec 25 12:59:27 UTC 2025","2262","customers.tests","test_services","TestDiscountCodeGenerator","","","test_customer_initials_uppercase","Test: _get_customer_initials() gibt Großbuchstaben zurück"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","26","courses.tests","test_services","TestCeleryTaskManager","","","test_get_task_name_start_format","Test: get_task_name() für Start Task hat aussagekräftiges Format"
"passed","Thu Dec 25 12:55:45 UTC 2025","Thu Dec 25 12:55:45 UTC 2025","2","courses.tests","test_models","TestLocationModel","","","test_location_updated_at_auto_set","Test: updated_at wird automatisch gesetzt"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","33","courses.tests","test_services","TestCourseStatusChecker","","","test_is_expired_false","Test: is_expired() False für aktuelle Kurse"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","2","bewegungsradius.tests","test_email_base","TestBaseEmailService","","","test_send_bulk_emails_success","send_bulk_emails versendet mehrere Emails"
"passed","Thu Dec 25 12:57:43 UTC 2025","Thu Dec 25 12:57:47 UTC 2025","3975","invoices.tests","test_models","TestInvoiceIntegration","","","test_invoice_cascade_delete_on_customer","Test: Invoices können nicht gelöscht werden wenn Customer gelöscht"
"passed","Thu Dec 25 12:54:56 UTC 2025","Thu Dec 25 12:54:56 UTC 2025","4","courses.tests","test_course_emails","TestDiscountCodeRepository","","","test_find_active_for_course_and_customer_not_found","Test: Gibt None zurück wenn kein Code"
"passed","Thu Dec 25 12:59:41 UTC 2025","Thu Dec 25 12:59:41 UTC 2025","1","customers.tests","test_services","TestDiscountCodeFormatter","","","test_format_discount_display_high_percentage","Test: format_discount_display() mit hohem Prozentsatz"
"passed","Thu Dec 25 12:58:09 UTC 2025","Thu Dec 25 12:58:09 UTC 2025","3","customers.tests","test_models","TestCustomerModel","","","test_customer_notes_with_content","Test: Customer mit Notizen"
"passed","Thu Dec 25 12:57:22 UTC 2025","Thu Dec 25 12:57:22 UTC 2025","4","invoices.tests","test_models","TestInvoiceModel","","","test_get_title_with_course","Test: get_title() gibt Course Titel zurück"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","32","courses.tests","test_services","TestCourseStatusChecker","","","test_is_upcoming_true","Test: is_upcoming() True für zukünftige Kurse"
"passed","Thu Dec 25 12:58:10 UTC 2025","Thu Dec 25 12:58:10 UTC 2025","8","customers.tests","test_models","TestCustomerModel","","","test_customer_related_name_discount_codes","Test: Zugriff auf discount_codes über related_name"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","2","offers.tests","test_models","TestOfferWithZPPCertification","","","test_offer_with_expired_zpp_certification","Test: Offer mit abgelaufener ZPP Zertifizierung"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestTemplateRenderer","","","test_renderer_initialization","Test: Renderer wird erstellt"
"passed","Thu Dec 25 12:57:08 UTC 2025","Thu Dec 25 12:57:12 UTC 2025","3970","invoices.tests","test_models","TestInvoiceModel","","","test_invoice_email_tracking_fields","Test: Email Tracking Fields"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_email_status_simple_sent_with_date","Test: email_status_simple() versendet mit Datum"
"passed","Thu Dec 25 12:59:23 UTC 2025","Thu Dec 25 12:59:23 UTC 2025","33","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_code_with_rueckbildung_course","Test: generate() mit Rückbildungs-Kurs - FIXED: Use correct Umlaut"
"passed","Thu Dec 25 12:55:58 UTC 2025","Thu Dec 25 12:55:58 UTC 2025","49","courses.tests","test_models","TestCourseIntegration","","","test_course_with_multiple_location_courses","Test: Mehrere Kurse an gleicher Location"
"passed","Thu Dec 25 12:59:46 UTC 2025","Thu Dec 25 12:59:46 UTC 2025","27","customers.tests","test_services","TestCustomerServicesIntegration","","","test_discount_code_lifecycle","Test: Kompletter Lebenzyklus eines Rabattcodes"
"passed","Thu Dec 25 12:58:26 UTC 2025","Thu Dec 25 12:58:26 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_with_creator","Test: Discount Code mit Creator"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_conditional_muted_false","Test: conditional_muted() mit is_muted=False"
"passed","Thu Dec 25 12:59:26 UTC 2025","Thu Dec 25 12:59:29 UTC 2025","2523","customers.tests","test_services","TestDiscountCodeGenerator","","","test_customer_initials_extraction","Test: _get_customer_initials() mit verschiedenen Namen"
"passed","Thu Dec 25 12:58:01 UTC 2025","Thu Dec 25 12:58:05 UTC 2025","3612","customers.tests","test_models","TestCustomerModel","","","test_customer_created_at_auto_set","Test: created_at wird automatisch gesetzt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","2","bewegungsradius.tests","test_pdf_service","TestTemplateRenderer","","","test_render_logs_success","Test: Logging bei erfolgreichem Rendering"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","0","courses.tests","test_services","TestCourseHolidayCalculator","","","test_get_holidays_in_range_empty","Test: get_holidays_in_range() mit leerem Bereich"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_colored_text_warning","Test: colored_text() mit warning"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestPdfServiceFactory","","","test_factory_with_custom_base_dir","Test: Factory mit custom base_dir"
"passed","Thu Dec 25 12:56:57 UTC 2025","Thu Dec 25 12:56:57 UTC 2025","3","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_sets_amount_from_course","Test: Setzt amount von course.price"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","1","offers.tests","test_models","TestOfferWithZPPCertification","","","test_offer_with_valid_zpp_certification","Test: Offer mit gültiger ZPP Zertifizierung"
